620db5b01f9bc37c981e456c,0.045089,3.5469
620db5b01f9bc37c981e456d,0.050317188,3.7551
620db5b01f9bc37c981e456e,0.0537995,3.5277
620db5b01f9bc37c981e456f,0.043372375,3.67
620db5b01f9bc37c981e4570,0.052037188,3.8601
620db5b01f9bc37c981e4571,0.046749688,3.567
620db5b01f9bc37c981e4572,0.051920188,3.2044
620db5b01f9bc37c981e4573,0.045669625,3.4656
620db5b01f9bc37c981e4574,0.043217,3.3162
620db5b01f9bc37c981e4575,0.041558063,3.3112
620db5b01f9bc37c981e4576,0.047734688,3.7057
620db5b01f9bc37c981e4577,0.051713938,3.28
620db5b01f9bc37c981e4578,0.049311438,3.6009
620db5b01f9bc37c981e4579,0.051609688,3.6415
620db5b01f9bc37c981e457a,0.053597125,3.465
620db5b01f9bc37c981e457b,0.043084625,3.5881
620db5b01f9bc37c981e457c,0.047344,3.4488
620db5b01f9bc37c981e457d,0.048687938,3.4133
620db5b01f9bc37c981e457e,0.049311375,3.6072
620db5b01f9bc37c981e457f,0.051187688,4.1541
620db5b01f9bc37c981e4580,0.06417025,4.1326
620db5b01f9bc37c981e4581,0.0508005,4.2339
620db5b01f9bc37c981e4582,0.039024063,3.9629
620db5b01f9bc37c981e4583,0.059939625,4.1487
620db5b01f9bc37c981e4584,0.057189437,4.2431
620db5b01f9bc37c981e4585,0.05373225,4.2963
620db5b01f9bc37c981e4586,0.050631438,3.9499
620db5b01f9bc37c981e4587,0.051017938,4.0935
620db5b01f9bc37c981e4588,0.05802675,4.1288
620db5b01f9bc37c981e4589,0.047276063,3.9572
620db5b01f9bc37c981e458a,0.051567375,3.9678
620db5b01f9bc37c981e458b,0.068838063,4.1165
620db5b01f9bc37c981e458c,0.043794875,4.002
620db5b01f9bc37c981e458d,0.04816075,4.1448
620db5b01f9bc37c981e458e,0.057244625,3.8542
620db5b01f9bc37c981e458f,0.056522313,4.3185
620db5b01f9bc37c981e4590,0.060785563,4.1517
620db5b01f9bc37c981e4591,0.052379625,4.3267
620db5b01f9bc37c981e4592,0.055028625,4.2374
620db5b01f9bc37c981e4593,0.063020125,4.1526
620db5b01f9bc37c981e4594,0.053536188,3.9408
620db5b01f9bc37c981e4595,0.063070813,4.1701
620db5b01f9bc37c981e4596,0.060069063,4.1707
620db5b01f9bc37c981e4597,0.056694625,4.3238
620db5b01f9bc37c981e4598,0.047511187,4.2136
620db5b01f9bc37c981e4599,0.055712375,4.147
620db5b01f9bc37c981e459a,0.047604813,4.1966
620db5b01f9bc37c981e459b,0.052475188,4.0897
620db5b01f9bc37c981e459c,0.050854063,4.1682
620db5b01f9bc37c981e459d,0.06154725,4.2314
620db5b01f9bc37c981e459e,0.055694875,4.1483
620db5b01f9bc37c981e459f,0.0503825,4.3054
620db5b01f9bc37c981e45a0,0.044038562,3.9365
620db5b01f9bc37c981e45a1,0.047445563,3.6303
620db5b01f9bc37c981e45a2,0.052592875,4.202
620db5b01f9bc37c981e45a3,0.054451938,4.0128
620db5b01f9bc37c981e45a4,0.049456875,4.3734
620db5b01f9bc37c981e45a5,0.05827475,4.0155
620db5b01f9bc37c981e45a6,0.053014313,4.2886
620db5b01f9bc37c981e45a7,0.047937,4.0823
620db5b01f9bc37c981e45a8,0.048588875,4.0314
620db5b01f9bc37c981e45a9,0.062607188,4.1702
620db5b01f9bc37c981e45aa,0.046202813,4.0306
620db5b01f9bc37c981e45ab,0.043899813,3.6657
620db5b01f9bc37c981e45ac,0.063637875,4.2453
620db5b01f9bc37c981e45ad,0.044004563,4.0705
620db5b01f9bc37c981e45ae,0.051331375,3.9877
620db5b01f9bc37c981e45af,0.046003,3.6593
620db5b01f9bc37c981e45b0,0.052452438,4.0888
620db5b01f9bc37c981e45b1,0.058288375,3.9659
620db5b01f9bc37c981e45b2,0.048909188,4.0899
620db5b01f9bc37c981e45b3,0.050312313,4.0169
620db5b01f9bc37c981e45b4,0.062094688,4.1534
620db5b01f9bc37c981e45b5,0.049352813,4.0546
620db5b01f9bc37c981e45b6,0.053452875,4.0311
620db5b01f9bc37c981e45b7,0.055141688,3.9864
620db5b01f9bc37c981e45b8,0.050493813,4.1498
620db5b01f9bc37c981e45b9,0.050354438,3.9814
620db5b01f9bc37c981e45ba,0.04851375,4.0679
620db5b01f9bc37c981e45bb,0.0553565,4.0094
620db5b01f9bc37c981e45bc,0.061336188,4.1994
620db5b01f9bc37c981e45bd,0.049906,4.1811
620db5b01f9bc37c981e45be,0.05007075,4.0129
620db5b01f9bc37c981e45bf,0.051056438,4.2263
620db5b01f9bc37c981e45c0,0.042574125,3.9475
620db5b01f9bc37c981e45c1,0.058802125,4.1739
620db5b01f9bc37c981e45c2,0.045384063,4.095
620db5b01f9bc37c981e45c3,0.048693625,3.8993
620db5b01f9bc37c981e45c4,0.061936375,4.0552
620db5b01f9bc37c981e45c5,0.056376438,4.0574
620db5b01f9bc37c981e45c6,0.044716063,3.737
620db5b01f9bc37c981e45c7,0.056177875,4.1521
620db5b01f9bc37c981e45c8,0.070373938,4.105
620db5b01f9bc37c981e45c9,0.051193313,4.2113
620db5b01f9bc37c981e45ca,0.059814688,3.9182
620db5b01f9bc37c981e45cb,0.062528375,3.9797
620db5b01f9bc37c981e45cc,0.052144563,3.9724
620db5b01f9bc37c981e45cd,0.040352125,3.8997
620db5b01f9bc37c981e45ce,0.043650813,3.9507
620db5b01f9bc37c981e45cf,0.050685313,4.1716
620db5b01f9bc37c981e45d0,0.0448315,4.0654
620db5b01f9bc37c981e45d1,0.057145875,3.8593
620db5b01f9bc37c981e45d2,0.059004563,3.219
620db5b01f9bc37c981e45d3,0.061740875,3.227
620db5b01f9bc37c981e45d4,0.054462,3.4035
620db5b01f9bc37c981e45d5,0.04921225,3.6644
620db5b01f9bc37c981e45d6,0.057727,3.4946
620db5b01f9bc37c981e45d7,0.05444275,3.3355
620db5b01f9bc37c981e45d8,0.065230875,2.7827
620db5b01f9bc37c981e45d9,0.062303938,3.3699
620db5b01f9bc37c981e45da,0.056467313,3.4056
620db5b01f9bc37c981e45db,0.052769063,3.4656
620db5b01f9bc37c981e45dc,0.053459313,3.4677
620db5b01f9bc37c981e45dd,0.050661938,3.5182
620db5b01f9bc37c981e45de,0.057925563,3.1825
620db5b01f9bc37c981e45df,0.057805313,3.2613
620db5b01f9bc37c981e45e0,0.059858125,3.0832
620db5b01f9bc37c981e45e1,0.048262,3.8136
620db5b01f9bc37c981e45e2,0.067315375,3.313
620db5b01f9bc37c981e45e3,0.056289313,3.3941
620db5b01f9bc37c981e45e4,0.057847,3.2905
620db5b01f9bc37c981e45e5,0.057650625,3.2934
620db5b01f9bc37c981e45e6,0.052796375,3.4514
620db5b01f9bc37c981e45e7,0.054630063,3.4314
620db5b01f9bc37c981e45e8,0.0638445,3.221
620db5b01f9bc37c981e45e9,0.077582938,3.5601
620db5b01f9bc37c981e45ea,0.04834275,2.9151
620db5b01f9bc37c981e45eb,0.052201188,3.3367
620db5b01f9bc37c981e45ec,0.063408438,3.2778
620db5b01f9bc37c981e45ed,0.060640813,3.6881
620db5b01f9bc37c981e45ee,0.081792625,2.6407
620db5b01f9bc37c981e45ef,0.054450875,3.7052
620db5b01f9bc37c981e45f0,0.06295225,2.6767
620db5b01f9bc37c981e45f1,0.047623063,3.7727
620db5b01f9bc37c981e45f2,0.052555813,3.4259
620db5b01f9bc37c981e45f3,0.06147675,3.0647
620db5b01f9bc37c981e45f4,0.047916688,3.5485
620db5b01f9bc37c981e45f5,0.060501625,3.2552
620db5b01f9bc37c981e45f6,0.062369,3.1285
620db5b01f9bc37c981e45f7,0.0553435,3.1532
620db5b01f9bc37c981e460c,0.075649125,3.7079
620db5b01f9bc37c981e460d,0.045346125,3.0624
620db5b01f9bc37c981e460e,0.0499215,3.3855
620db5b01f9bc37c981e460f,0.064198438,3.3731
620db5b01f9bc37c981e4610,0.057227375,3.6563
620db5b01f9bc37c981e4611,0.0859735,2.885
620db5b01f9bc37c981e4612,0.053417812,3.6499
620db5b01f9bc37c981e4627,0.085534688,3.2933
620db5b01f9bc37c981e4628,0.087911063,3.2487
620db5b01f9bc37c981e4629,0.086888375,3.6269
620db5b01f9bc37c981e462a,0.08671175,3.727
620db5b01f9bc37c981e462b,0.052521313,4.0821
620db5b01f9bc37c981e462c,0.0853595,3.2609
620db5b01f9bc37c981e462d,0.104581688,3.4795
620db5b01f9bc37c981e462e,0.08459225,3.7385
620db5b01f9bc37c981e462f,0.089606375,4.2301
620db5b01f9bc37c981e4630,0.124576875,4.0542
620db5b01f9bc37c981e4631,0.091151563,3.5841
620db5b01f9bc37c981e4632,0.088302625,3.3229
620db5b01f9bc37c981e4633,0.08132925,3.7451
620db5b01f9bc37c981e4634,0.08509725,3.7583
620db5b01f9bc37c981e4635,0.067036125,2.9946
620db5b01f9bc37c981e4636,0.062137375,3.1394
620db5b01f9bc37c981e4637,0.0606685,3.2793
620db5b01f9bc37c981e4638,0.066241313,2.7116
620db5b01f9bc37c981e4639,0.07022575,2.7621
620db5b01f9bc37c981e463a,0.072006188,3.02
620db5b01f9bc37c981e463b,0.060289375,3.0423
620db5b01f9bc37c981e463c,0.060007813,3.2715
620db5b01f9bc37c981e463d,0.064794,3.1046
620db5b01f9bc37c981e463e,0.067672125,2.7716
620db5b01f9bc37c981e463f,0.0387635,3.3518
620db5b01f9bc37c981e4640,0.075407313,2.8722
620db5b01f9bc37c981e4641,0.068250375,3.0027
620db5b01f9bc37c981e4642,0.064558125,3.1542
620db5b01f9bc37c981e4643,0.067715313,3.0964
620db5b01f9bc37c981e4644,0.014869313,3.5972
620db5b01f9bc37c981e4645,0.018385375,3.5989
620db5b01f9bc37c981e4646,0.018075,3.6208
620db5b01f9bc37c981e4647,0.01439575,3.5774
620db5b01f9bc37c981e4648,0.020110813,3.6523
620db5b01f9bc37c981e4649,0.008586563,3.6453
620db5b01f9bc37c981e464a,0.018976375,3.6255
620db5b01f9bc37c981e464b,0.02109325,3.605
620db5b01f9bc37c981e464c,0.021655125,3.6087
620db5b01f9bc37c981e464d,0.015758313,3.6702
620db5b01f9bc37c981e464e,0.024295188,3.5585
620db5b01f9bc37c981e464f,0.075950813,3.5345
620db5b01f9bc37c981e4650,0.048375563,2.8968
620db5b01f9bc37c981e4651,0.052301125,3.3347
620db5b01f9bc37c981e4652,0.062348062,3.239
620db5b01f9bc37c981e4653,0.059972688,3.6566
620db5b01f9bc37c981e4654,0.07949475,2.5871
620db5b01f9bc37c981e4655,0.053894125,3.7062
620db5b01f9bc37c981e4656,0.0506005,4.0438
620db5b01f9bc37c981e4657,0.06632775,4.226
620db5b01f9bc37c981e4658,0.051237375,3.9372
620db5b01f9bc37c981e4659,0.033716813,3.8581
620db5b01f9bc37c981e465a,0.035852,4.2049
620db5b01f9bc37c981e465b,0.052184625,4.1805
620db5b01f9bc37c981e465c,0.0544265,4.2849
620db5b01f9bc37c981e465d,0.041689313,3.6266
620db5b01f9bc37c981e465e,0.049347063,3.9435
620db5b01f9bc37c981e465f,0.024338938,4.0679
620db5b01f9bc37c981e4660,0.043783625,3.8947
620db5b01f9bc37c981e4661,0.044569563,4.1701
620db5b01f9bc37c981e4662,0.042253063,3.7592
620db5b01f9bc37c981e4663,0.067656625,2.7133
620db5b01f9bc37c981e4664,0.04891175,3.7759
620db5b01f9bc37c981e4665,0.055023625,3.4414
620db5b01f9bc37c981e4666,0.06417475,3.1901
620db5b01f9bc37c981e4667,0.050041688,3.5205
620db5b01f9bc37c981e4668,0.065207188,3.3271
620db5b01f9bc37c981e4669,0.067794938,3.2745
620db5b01f9bc37c981e466a,0.0587485,3.2518
620db5b01f9bc37c981e466b,0.171466438,4.4513
620db5b01f9bc37c981e466d,0.015462063,3.0633
620db5b01f9bc37c981e466e,0.096707188,4.3479
620db5b01f9bc37c981e466f,0.063229063,3.5591
620db5b01f9bc37c981e4670,0.034131438,2.179
620db5b01f9bc37c981e4671,0.039307188,3.7385
620db5b01f9bc37c981e4672,0.028557688,3.0818
620db5b01f9bc37c981e4673,0.02574,2.5913
620db5b01f9bc37c981e4674,0.03676325,3.3432
620db5b01f9bc37c981e4675,0.03315375,2.8468
620db5b01f9bc37c981e4676,0.041268625,2.8346
620db5b01f9bc37c981e4677,0.032293813,2.7769
620db5b01f9bc37c981e4678,0.05617175,3.1656
620db5b01f9bc37c981e4679,0.047403,3.4455
620db5b01f9bc37c981e467a,0.063488188,2.5571
620db5b01f9bc37c981e467b,0.053220687,3.3492
620db5b01f9bc37c981e467c,0.064920938,2.3477
620db5b01f9bc37c981e4687,0.037500875,2.4442
620db5b01f9bc37c981e4688,0.03989,3.7709
620db5b01f9bc37c981e4689,0.040659375,3.3945
620db5b01f9bc37c981e468a,0.038076813,2.9267
620db5b01f9bc37c981e468b,0.042680625,3.4953
620db5b01f9bc37c981e468c,0.037611875,3.1052
620db5b01f9bc37c981e468d,0.048357875,3.1621
620db5b01f9bc37c981e468e,0.038374375,3.0519
620db5b01f9bc37c981e468f,0.093669063,5.6732
620db5b01f9bc37c981e4690,0.112223563,5.7017
620db5b01f9bc37c981e4691,0.077926813,5.1415
620db5b01f9bc37c981e4692,0.117509188,5.2281
620db5b01f9bc37c981e4693,0.058240625,5.0841
620db5b01f9bc37c981e4694,0.07869425,4.7293
620db5b01f9bc37c981e4695,0.062109813,2.6514
620db5b01f9bc37c981e4696,0.047745937,3.7756
620db5b01f9bc37c981e4697,0.0523345,3.409
620db5b01f9bc37c981e4698,0.0609375,3.0372
620db5b01f9bc37c981e4699,0.047762875,3.5684
620db5b01f9bc37c981e469a,0.060053813,3.2262
620db5b01f9bc37c981e469b,0.061748875,3.1071
620db5b01f9bc37c981e469c,0.054824625,3.1225
620db5b01f9bc37c981e46bf,0.043890375,3.5893
620db5b01f9bc37c981e46c0,0.01804675,3.0058
620db5b01f9bc37c981e46c1,0.016371875,3.3526
620db5b01f9bc37c981e46c2,0.024489875,3.3542
620db5b01f9bc37c981e46c3,0.024646375,3.7305
620db5b01f9bc37c981e46c4,0.050837063,2.7749
620db5b01f9bc37c981e46c5,0.025640938,3.6999
620db5b01f9bc37c981e46c6,0.062123625,2.9411
620db5b01f9bc37c981e46c7,0.057845938,3.1118
620db5b01f9bc37c981e46c8,0.058957063,3.2641
620db5b01f9bc37c981e46c9,0.058564125,2.7092
620db5b01f9bc37c981e46ca,0.064715125,2.7942
620db5b01f9bc37c981e46cb,0.067422313,2.991
620db5b01f9bc37c981e46cc,0.056555375,2.9859
620db5b01f9bc37c981e46cd,0.057204063,3.2269
620db5b01f9bc37c981e46ce,0.060902313,3.0771
620db5b01f9bc37c981e46cf,0.06212075,2.7308
620db5b01f9bc37c981e46d0,0.0387175,3.2483
620db5b01f9bc37c981e46d1,0.069601875,2.8372
620db5b01f9bc37c981e46d2,0.062433938,2.963
620db5b01f9bc37c981e46d3,0.060794625,3.1072
620db5b01f9bc37c981e46d4,0.0625995,3.0349
620db5b01f9bc37c981e46d5,0.050396125,3.1724
620db5b01f9bc37c981e46d6,0.0460235,3.3203
620db5b01f9bc37c981e46d7,0.035236813,2.6991
620db5b01f9bc37c981e46d8,0.037879313,3.1002
620db5b01f9bc37c981e46d9,0.04002675,2.6462
620db5b01f9bc37c981e471e,0.061435688,3.4706
620db5b01f9bc37c981e471f,0.047293625,3.1111
620db5b01f9bc37c981e4720,0.054825875,3.5292
620db5b01f9bc37c981e4721,0.042157813,2.9234
620db5b01f9bc37c981e4722,0.041697,3.2281
620db5b01f9bc37c981e4723,0.044743625,2.7468
620db5b01f9bc37c981e4724,0.047424188,3.6893
620db5b01f9bc37c981e4725,0.053980188,3.0713
620db5b01f9bc37c981e4726,0.058723563,4.3485
620db5b01f9bc37c981e4727,0.062952563,4.1551
620db5b01f9bc37c981e4728,0.055341813,3.8095
620db5b01f9bc37c981e4729,0.067554063,4.1608
620db5b01f9bc37c981e472a,0.046170938,3.9687
620db5b01f9bc37c981e472b,0.074568813,4.3089
620db5b01f9bc37c981e472c,0.049843438,3.8756
620db5b01f9bc37c981e472d,0.08090425,4.9568
620db5b01f9bc37c981e472e,0.147419312,5.4888
620db5b01f9bc37c981e472f,0.072845563,4.655
620db5b01f9bc37c981e4730,0.145209,5.036
620db5b01f9bc37c981e4731,0.0677135,4.3409
620db5b01f9bc37c981e4732,0.083902563,2.8382
620db5b01f9bc37c981e4733,0.050688375,3.7651
620db5b01f9bc37c981e4734,0.0597585,3.5212
620db5b01f9bc37c981e4735,0.074377125,3.3238
620db5b01f9bc37c981e4736,0.056604188,3.5107
620db5b01f9bc37c981e4737,0.070427688,3.44
620db5b01f9bc37c981e4738,0.081753875,3.3093
620db5b01f9bc37c981e4739,0.069870438,3.5548
620db5b01f9bc37c981e473a,0.06153025,2.6241
620db5b01f9bc37c981e473b,0.04798525,3.7822
620db5b01f9bc37c981e473c,0.0522155,3.4049
620db5b01f9bc37c981e473d,0.060535625,3.0111
620db5b01f9bc37c981e473e,0.047728063,3.5875
620db5b01f9bc37c981e473f,0.0599645,3.1874
620db5b01f9bc37c981e4740,0.061148813,3.0683
620db5b01f9bc37c981e4741,0.0542225,3.0854
620db5b01f9bc37c981e476e,0.033608312,3.5724
620db5b01f9bc37c981e476f,0.010978188,2.9322
620db5b01f9bc37c981e4770,0.00708075,3.3433
620db5b01f9bc37c981e4771,0.012411125,3.3022
620db5b01f9bc37c981e4772,0.015356313,3.7164
620db5b01f9bc37c981e4773,0.038377563,2.7242
620db5b01f9bc37c981e4774,0.017492688,3.6993
620db5b01f9bc37c981e4775,0.061487938,2.9919
620db5b01f9bc37c981e4776,0.058560875,3.2893
620db5b01f9bc37c981e4777,0.058947938,2.9653
620db5b01f9bc37c981e4778,0.061026063,2.779
620db5b01f9bc37c981e4779,0.055718563,3.1845
620db5b01f9bc37c981e477a,0.052729188,3.1818
620db5b01f9bc37c981e477b,0.065392687,3.0433
620db5b01f9bc37c981e477c,0.04024275,3.383
620db5b01f9bc37c981e477d,0.066982625,2.9392
620db5b01f9bc37c981e477e,0.061944375,3.0476
620db5b01f9bc37c981e477f,0.061091563,2.8794
620db5b01f9bc37c981e4780,0.07896225,3.6294
620db5b01f9bc37c981e4781,0.047369188,3.0286
620db5b01f9bc37c981e4782,0.051464125,3.3458
620db5b01f9bc37c981e4783,0.06464,3.3715
620db5b01f9bc37c981e4784,0.059751813,3.7495
620db5b01f9bc37c981e4785,0.08499,2.7697
620db5b01f9bc37c981e4786,0.055213563,3.7198
620db5b01f9bc37c981e4787,0.037286625,3.4275
620db5b01f9bc37c981e4788,0.043319813,3.5225
620db5b01f9bc37c981e4789,0.034538438,2.8902
620db5b01f9bc37c981e478a,0.050039625,3.4389
620db5b01f9bc37c981e478b,0.049928688,3.5265
620db5b01f9bc37c981e478c,0.046132938,3.5333
620db5b01f9bc37c981e478d,0.045520688,3.498
620db5b01f9bc37c981e478e,0.039233625,3.4749
620db5b01f9bc37c981e478f,0.045824937,3.9038
620db5b01f9bc37c981e4790,0.031367188,3.6191
620db5b01f9bc37c981e4791,0.0362065,3.3543
620db5b01f9bc37c981e4792,0.04116025,3.0586
620db5b01f9bc37c981e4793,0.04407275,3.5162
620db5b01f9bc37c981e4794,0.033596375,3.2113
620db5b01f9bc37c981e4795,0.041841438,3.0534
620db5b01f9bc37c981e4796,0.044254375,3.3913
620db5b01f9bc37c981e4797,0.022662188,2.6875
620db5b01f9bc37c981e4798,0.0290285,2.9201
620db5b01f9bc37c981e4799,0.028526313,2.3966
620db5b01f9bc37c981e479a,0.089301813,3.9919
620db5b01f9bc37c981e479b,0.096385938,3.6435
620db5b01f9bc37c981e479c,0.07065475,3.2956
620db5b01f9bc37c981e479d,0.110703125,3.2821
620db5b01f9bc37c981e479e,0.08465,3.1972
620db5b01f9bc37c981e479f,0.062375875,3.4109
620db5b01f9bc37c981e47a0,0.052145938,3.0676
620db5b01f9bc37c981e47a1,0.079665938,2.9875
620db5b01f9bc37c981e47a2,0.060044438,3.8042
620db5b01f9bc37c981e47a3,0.055920563,3.6178
620db5b01f9bc37c981e47a4,0.059790063,3.4305
620db5b01f9bc37c981e47a5,0.078731188,2.9437
620db5b01f9bc37c981e47a6,0.049921125,3.7661
620db5b01f9bc37c981e47a7,0.07052375,2.7867
620db5b01f9bc37c981e47a8,0.072979125,3.1352
620db5b01f9bc37c981e47a9,0.056801187,3.5553
620db5b01f9bc37c981e47b4,0.06441925,4.6376
620db5b01f9bc37c981e47b5,0.0506835,4.2138
620db5b01f9bc37c981e47b6,0.049286313,4.28
620db5b01f9bc37c981e47b7,0.073567625,4.2575
620db5b01f9bc37c981e47b8,0.057335375,4.4393
620db5b01f9bc37c981e47b9,0.068744375,4.5667
620db5b01f9bc37c981e47ba,0.051864625,4.742
620db5b01f9bc37c981e47bb,0.075829125,4.9518
620db5b01f9bc37c981e47bc,0.062505625,4.6169
620db5b01f9bc37c981e47bd,0.065242875,4.4352
620db5b01f9bc37c981e47be,0.066119688,4.5262
620db5b01f9bc37c981e47bf,0.052902437,4.3202
620db5b01f9bc37c981e47c0,0.05696175,4.4112
620db5b01f9bc37c981e47c1,0.05367975,4.6427
620db5b01f9bc37c981e47c2,0.069404313,4.5376
620db5b01f9bc37c981e47c3,0.057070938,4.3855
620db5b01f9bc37c981e47c4,0.055148063,4.6936
620db5b01f9bc37c981e47c5,0.060977063,4.4974
620db5b01f9bc37c981e47c6,0.053115125,4.2017
620db5b01f9bc37c981e47c7,0.052851688,4.187
620db5b01f9bc37c981e47c8,0.054471688,4.1049
620db5b01f9bc37c981e47c9,0.05755875,4.4168
620db5b01f9bc37c981e47ca,0.064572375,4.5952
620db5b01f9bc37c981e47cb,0.04081275,3.8199
620db5b01f9bc37c981e47cc,0.06923075,4.5839
620db5b01f9bc37c981e47cd,0.06386225,4.4445
620db5b01f9bc37c981e47ce,0.051259563,4.3024
620db5b01f9bc37c981e47cf,0.070156375,4.5791
620db5b01f9bc37c981e47d0,0.052957437,4.0926
620db5b01f9bc37c981e47d1,0.065160188,4.6017
620db5b01f9bc37c981e47d2,0.0529755,4.6835
620db5b01f9bc37c981e47d3,0.064727688,4.5595
620db5b01f9bc37c981e47d4,0.062408563,4.5936
620db5b01f9bc37c981e47d5,0.057657375,4.5492
620db5b01f9bc37c981e47d6,0.058158688,4.3929
620db5b01f9bc37c981e47d7,0.052014875,4.6308
620db5b01f9bc37c981e47d8,0.050649188,4.6437
620db5b01f9bc37c981e47d9,0.061925063,4.5714
620db5b01f9bc37c981e47da,0.045560063,4.0986
620db5b01f9bc37c981e47db,0.07702225,4.5595
620db5b01f9bc37c981e47dc,0.064475438,4.5919
620db5b01f9bc37c981e47dd,0.076552375,4.5987
620db5b01f9bc37c981e47de,0.05330525,4.3334
620db5b01f9bc37c981e47df,0.064559313,4.4422
620db5b01f9bc37c981e47e0,0.052138813,4.6439
620db5b01f9bc37c981e47e1,0.053390188,4.3172
620db5b01f9bc37c981e47e2,0.054074063,4.3766
620db5b01f9bc37c981e47e3,0.066424063,4.5286
620db5b01f9bc37c981e47e4,0.053203438,4.2086
620db5b01f9bc37c981e47e5,0.045555875,4.6907
620db5b01f9bc37c981e47e6,0.057016438,4.3564
620db5b01f9bc37c981e47e7,0.058857125,4.2602
620db5b01f9bc37c981e47e8,0.054620813,4.7569
620db5b01f9bc37c981e47e9,0.067438688,4.6639
620db5b01f9bc37c981e47ea,0.053641625,4.7076
620db5b01f9bc37c981e47eb,0.062125563,4.2009
620db5b01f9bc37c981e47ec,0.056101688,4.1911
620db5b01f9bc37c981e47ed,0.05282375,4.338
620db5b01f9bc37c981e47ee,0.054367563,4.3513
620db5b01f9bc37c981e47ef,0.056987188,4.2713
